x,value
-4.0,0.7568025542830411
-3.95,0.7231881707711063
-3.9,0.6877661960604513
-3.85,0.6506251661307842
-3.8,0.6118579138011473
-3.75,0.5715613366785977
-3.7,0.5298361549501208
-3.65,0.48678665962261
-3.6,0.4425204518398637
-3.55,0.3971481739277113
-3.5,0.3507832328392189
-3.45,0.30354151669099677
-3.4,0.2555410216313678
-3.35,0.20690190855160828
-3.3,0.15774564470673721
-3.25,0.10819509590987948
-3.2,0.05837411333513475
-3.15,0.008407223981354758
-3.1,-0.04158068055813602
-3.05,-0.09146465624117205
-3.0,-0.14112001885678682
-2.95,-0.19042265565859218
-2.9,-0.23924933557201733
-2.8499999999999996,-0.28747801719977434
-2.8,-0.3349881538551875
-2.75,-0.38166090942565195
-2.7,-0.4273798162246977
-2.65,-0.47203049185309226
-2.5999999999999996,-0.5155013337574994
-2.55,-0.5576836881767535
-2.5,-0.5984721217539677
-2.45,-0.6377646850929762
-2.4,-0.6754631676014881
-2.3499999999999996,-0.7114733429848961
-2.3,-0.7457052047778894
-2.25,-0.7780731913258243
-2.2,-0.8084963996540246
-2.15,-0.8368987876908942
-2.0999999999999996,-0.8632094454510061
-2.05,-0.8873624285780037
-2.0,-0.909297472251384
-1.9499999999999997,-0.9289597492921242
-1.9,-0.9463001134644368
-1.85,-0.9612752222733255
-1.7999999999999998,-0.9738476452639506
-1.75,-0.9839859575506275
-1.6999999999999997,-0.9916648183404676
-1.65,-0.9968650342543798
-1.5999999999999996,-0.9995736072863343
-1.5499999999999998,-0.9997837672803159
-1.5,-0.9974948967607279
-1.4499999999999997,-0.992712924126782
-1.4,-0.9854496804024364
-1.3499999999999996,-0.9757233212669987
-1.2999999999999998,-0.9635581586040093
-1.25,-0.9489845997979013
-1.1999999999999997,-0.9320390717823848
-1.15,-0.9127639300327727
-1.0999999999999996,-0.8912073527316771
-1.0499999999999998,-0.8674232203742213
-1.0,-0.8414709811150098
-0.9499999999999997,-0.8134155021945056
-0.8999999999999999,-0.7833270000256759
-0.8499999999999996,-0.751280470369729
-0.7999999999999998,-0.7173561376467315
-0.75,-0.6816387932869535
-0.6999999999999997,-0.6442177107313357
-0.6499999999999999,-0.6051864222007729
-0.5999999999999996,-0.5646424848403809
-0.5499999999999998,-0.5226872368194205
-0.5,-0.47942554399333054
-0.44999999999999973,-0.4349655377585084
-0.3999999999999999,-0.3894183447529653
-0.34999999999999964,-0.34289780907675466
-0.2999999999999998,-0.2955201339410291
-0.25,-0.24740390944927745
-0.19999999999999973,-0.19866929704310204
-0.1499999999999999,-0.14943810985505576
-0.09999999999999964,-0.09983340166771845
-0.04999999999999982,-0.04997915947462912
0.0,6.32146951910499E-9
0.04999999999999982,0.04997917329240607
0.10000000000000053,0.0998334191669571
0.15000000000000036,0.14943813402739217
0.20000000000000018,0.19866923983175522
0.25,0.2474039009716741
0.2999999999999998,0.29552016995596253
0.35000000000000053,0.3428977847655399
0.40000000000000036,0.3894183285627045
0.4500000000000002,0.43496552596435234
0.5,0.47942553388993914
0.5499999999999998,0.5226872262733052
0.6000000000000005,0.5646424719397287
0.6500000000000004,0.6051864049640613
0.7000000000000002,0.6442177559304937
0.75,0.6816387980752905
0.8000000000000007,0.7173561112081507
0.8500000000000005,0.7512804155312313
0.9000000000000004,0.7833269146934747
0.9500000000000002,0.8134155071253113
1.0,0.8414709858170967
1.0500000000000007,0.8674232259976851
1.1000000000000005,0.8912073003476073
1.1500000000000004,0.9127639159272298
1.2000000000000002,0.9320390771181164
1.25,0.948984616577037
1.3000000000000007,0.9635581847006081
1.3500000000000005,0.9757233576866428
1.4000000000000004,0.9854497644482358
1.4500000000000002,0.9927129953515546
1.5,0.9974949867789155
1.5500000000000007,0.99978375639592
1.6000000000000005,0.9995735727356647
1.6500000000000004,0.9968650287967583
1.7000000000000002,0.9916648169117948
1.75,0.9839859928466265
1.8000000000000007,0.9738476306893965
1.8500000000000005,0.9612752020601917
1.9000000000000004,0.9463000842701861
1.9500000000000002,0.9289597044170358
2.0,0.9092973983221735
2.0500000000000007,0.8873622998421586
2.1000000000000005,0.8632093671226183
2.1500000000000004,0.8368987919665083
2.2,0.8084964064916598
2.25,0.7780732026253938
2.3000000000000007,0.7457052238442129
2.3500000000000005,0.7114733754243238
2.4000000000000004,0.6754632226809688
2.45,0.6377647777467268
2.5,0.5984721432430891
2.5500000000000007,0.5576837157775982
2.6000000000000005,0.5155013688895236
2.6500000000000004,0.47203053611227136
2.7,0.4273798713235111
2.75,0.38166097707558955
2.8000000000000007,0.33498812552096496
2.8500000000000005,0.2874779726193894
2.9000000000000004,0.23924926632768298
2.95,0.19042254948484041
3.0,0.14112000974728278
3.0500000000000007,0.0914646449616288
3.1000000000000005,0.04158066677725598
3.1500000000000004,-0.008407240555909506
3.2,-0.058374132896839265
3.25,-0.10819511846241799
3.3000000000000007,-0.15774566993039305
3.3500000000000005,-0.20690193561187148
3.4000000000000004,-0.25554104891029644
3.45,-0.3035414352868611
3.5,-0.3507832294280891
3.5500000000000007,-0.39714816990227714
3.6000000000000005,-0.44252044719221284
3.6500000000000004,-0.4867866544051158
3.7,-0.5298361493118053
3.75,-0.5715613309164593
3.8000000000000007,-0.6118579084314565
3.8500000000000005,-0.6506251619867678
3.9000000000000004,-0.6877661944244383
3.95,-0.7231881735514715
